benchmark,sample_id,case_type,actual_label,predicted_label,method,level_pct,mask_area_px,target_area_px,control_area_px,control_n_draws,n_components,largest_component_area_frac,n_junction_seeds,n_corner_seeds,geometry_fraction,narrow_gap_fraction,thin_line_fraction,boundary_proximity_mean,junction_recall,junction_density_per_kpx,corner_recall,corner_density_per_kpx,local_density_mean,control_geometry_fraction_mean,control_geometry_fraction_std,control_geometry_fraction_min,control_geometry_fraction_max,control_narrow_gap_fraction_mean,control_narrow_gap_fraction_std,control_narrow_gap_fraction_min,control_narrow_gap_fraction_max,control_thin_line_fraction_mean,control_thin_line_fraction_std,control_thin_line_fraction_min,control_thin_line_fraction_max,control_boundary_proximity_mean_mean,control_boundary_proximity_mean_std,control_boundary_proximity_mean_min,control_boundary_proximity_mean_max,control_junction_recall_mean,control_junction_recall_std,control_junction_recall_min,control_junction_recall_max,control_junction_density_per_kpx_mean,control_junction_density_per_kpx_std,control_junction_density_per_kpx_min,control_junction_density_per_kpx_max,control_corner_recall_mean,control_corner_recall_std,control_corner_recall_min,control_corner_recall_max,control_corner_density_per_kpx_mean,control_corner_density_per_kpx_std,control_corner_density_per_kpx_min,control_corner_density_per_kpx_max,control_local_density_mean_mean,control_local_density_mean_std,control_local_density_mean_min,control_local_density_mean_max
iccad3,NHSCAD31051_2,FP,NHS,HS,layercam,20,10035,10035,10240,30,12,0.0369,8,55,0.466,0.2038,0.1026,2.169,0.5208,2.491,0.2559,18.236,0.4151,0.2928,0.0534,0.1835,0.4073,0.1476,0.0152,0.119,0.1911,0.0713,0.0118,0.0471,0.0961,5.5018,1.1952,3.097,7.533,0.2167,0.3337,0.0,1.0,1.0157,1.5646,0.0,4.688,0.1896,0.0806,0.0308,0.3846,13.2357,5.6289,2.148,26.855,0.2934,0.0343,0.2202,0.3706
iccad3,NHSCAD31051_2,FP,NHS,HS,occlusion,20,10035,10035,10240,30,12,0.0369,8,55,0.3899,0.1884,0.0935,3.145,0.5,2.392,0.3622,25.81,0.3753,0.2928,0.0534,0.1835,0.4073,0.1476,0.0152,0.119,0.1911,0.0713,0.0118,0.0471,0.0961,5.5018,1.1952,3.097,7.533,0.2167,0.3337,0.0,1.0,1.0157,1.5646,0.0,4.688,0.1896,0.0806,0.0308,0.3846,13.2357,5.6289,2.148,26.855,0.2934,0.0343,0.2202,0.3706
iccad3,NHSCAD31051_2,FP,NHS,HS,gradcam,30,15053,15053,15360,30,12,0.0369,8,55,0.4084,0.2257,0.1056,2.036,1.0,3.189,0.7189,34.146,0.4168,0.283,0.0362,0.1967,0.3419,0.1428,0.0135,0.1189,0.1639,0.0691,0.0083,0.0502,0.0825,5.6352,0.8255,4.524,7.472,0.3,0.3559,0.0,1.0,0.9373,1.1121,0.0,3.125,0.2922,0.0753,0.1175,0.414,13.6024,3.5049,5.469,19.271,0.285,0.027,0.2246,0.328
iccad3,NHSCAD31051_2,FP,NHS,HS,gradcam_plus,30,15053,15053,15360,30,12,0.0369,8,55,0.483,0.2112,0.1051,2.018,0.5,1.594,0.4154,19.73,0.4254,0.283,0.0362,0.1967,0.3419,0.1428,0.0135,0.1189,0.1639,0.0691,0.0083,0.0502,0.0825,5.6352,0.8255,4.524,7.472,0.3,0.3559,0.0,1.0,0.9373,1.1121,0.0,3.125,0.2922,0.0753,0.1175,0.414,13.6024,3.5049,5.469,19.271,0.285,0.027,0.2246,0.328
iccad3,NHSCAD31051_2,FP,NHS,HS,layercam,30,15053,15053,15360,30,12,0.0369,8,55,0.4529,0.1981,0.1026,2.275,0.6042,1.927,0.393,18.667,0.3956,0.283,0.0362,0.1967,0.3419,0.1428,0.0135,0.1189,0.1639,0.0691,0.0083,0.0502,0.0825,5.6352,0.8255,4.524,7.472,0.3,0.3559,0.0,1.0,0.9373,1.1121,0.0,3.125,0.2922,0.0753,0.1175,0.414,13.6024,3.5049,5.469,19.271,0.285,0.027,0.2246,0.328
iccad3,NHSCAD31051_2,FP,NHS,HS,occlusion,30,15053,15053,15360,30,12,0.0369,8,55,0.3846,0.1756,0.0917,3.306,1.0,3.189,0.4909,23.318,0.3575,0.283,0.0362,0.1967,0.3419,0.1428,0.0135,0.1189,0.1639,0.0691,0.0083,0.0502,0.0825,5.6352,0.8255,4.524,7.472,0.3,0.3559,0.0,1.0,0.9373,1.1121,0.0,3.125,0.2922,0.0753,0.1175,0.414,13.6024,3.5049,5.469,19.271,0.285,0.027,0.2246,0.328
iccad3,NHSCAD31011_8,FP,NHS,HS,gradcam,10,5018,5018,5120,30,13,0.0356,0,57,0.5558,0.2045,0.1132,1.847,0.0,0.0,0.3212,47.429,0.4422,0.2918,0.0671,0.1523,0.4662,0.1481,0.0222,0.1062,0.1934,0.0731,0.0148,0.0393,0.1125,4.8198,1.4369,2.413,9.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1193,0.0669,0.0229,0.2753,17.2591,9.6862,3.32,39.844,0.2937,0.0573,0.1718,0.3953
iccad3,NHSCAD31011_8,FP,NHS,HS,gradcam_plus,10,5018,5018,5120,30,13,0.0356,0,57,0.5512,0.1947,0.0889,1.898,0.0,0.0,0.004,0.598,0.4797,0.2918,0.0671,0.1523,0.4662,0.1481,0.0222,0.1062,0.1934,0.0731,0.0148,0.0393,0.1125,4.8198,1.4369,2.413,9.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1193,0.0669,0.0229,0.2753,17.2591,9.6862,3.32,39.844,0.2937,0.0573,0.1718,0.3953
iccad3,NHSCAD31011_8,FP,NHS,HS,layercam,10,5018,5018,5120,30,13,0.0356,0,57,0.5339,0.221,0.1126,1.727,0.0,0.0,0.0229,3.388,0.4848,0.2918,0.0671,0.1523,0.4662,0.1481,0.0222,0.1062,0.1934,0.0731,0.0148,0.0393,0.1125,4.8198,1.4369,2.413,9.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1193,0.0669,0.0229,0.2753,17.2591,9.6862,3.32,39.844,0.2937,0.0573,0.1718,0.3953
iccad3,NHSCAD31011_8,FP,NHS,HS,occlusion,10,5018,5018,5120,30,13,0.0356,0,57,0.5526,0.2499,0.1246,1.569,0.0,0.0,0.0013,0.199,0.4965,0.2918,0.0671,0.1523,0.4662,0.1481,0.0222,0.1062,0.1934,0.0731,0.0148,0.0393,0.1125,4.8198,1.4369,2.413,9.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1193,0.0669,0.0229,0.2753,17.2591,9.6862,3.32,39.844,0.2937,0.0573,0.1718,0.3953
iccad3,NHSCAD31011_8,FP,NHS,HS,gradcam,20,10035,10035,10240,30,13,0.0356,0,57,0.4845,0.2218,0.1139,1.846,0.0,0.0,0.4885,36.074,0.4349,0.3239,0.0468,0.1946,0.4307,0.1591,0.0167,0.113,0.2044,0.0786,0.0106,0.0483,0.1011,4.5024,1.005,2.71,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1959,0.0742,0.0594,0.363,14.1764,5.3717,4.297,26.27,0.3213,0.0381,0.232,0.4338
iccad3,NHSCAD31011_8,FP,NHS,HS,gradcam_plus,20,10035,10035,10240,30,13,0.0356,0,57,0.4516,0.1856,0.0939,2.898,0.0,0.0,0.0526,3.886,0.4258,0.3239,0.0468,0.1946,0.4307,0.1591,0.0167,0.113,0.2044,0.0786,0.0106,0.0483,0.1011,4.5024,1.005,2.71,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1959,0.0742,0.0594,0.363,14.1764,5.3717,4.297,26.27,0.3213,0.0381,0.232,0.4338
iccad3,NHSCAD31011_8,FP,NHS,HS,layercam,20,10035,10035,10240,30,13,0.0356,0,57,0.5014,0.2158,0.1093,1.861,0.0,0.0,0.1201,8.869,0.4508,0.3239,0.0468,0.1946,0.4307,0.1591,0.0167,0.113,0.2044,0.0786,0.0106,0.0483,0.1011,4.5024,1.005,2.71,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1959,0.0742,0.0594,0.363,14.1764,5.3717,4.297,26.27,0.3213,0.0381,0.232,0.4338
iccad3,NHSCAD31011_8,FP,NHS,HS,occlusion,20,10035,10035,10240,30,13,0.0356,0,57,0.4549,0.2132,0.1063,2.504,0.0,0.0,0.1498,11.061,0.4306,0.3239,0.0468,0.1946,0.4307,0.1591,0.0167,0.113,0.2044,0.0786,0.0106,0.0483,0.1011,4.5024,1.005,2.71,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1959,0.0742,0.0594,0.363,14.1764,5.3717,4.297,26.27,0.3213,0.0381,0.232,0.4338
iccad3,NHSCAD31011_8,FP,NHS,HS,gradcam,30,15053,15053,15360,30,13,0.0356,0,57,0.3995,0.2154,0.0998,2.121,0.0,0.0,0.6667,32.817,0.4149,0.309,0.0292,0.2137,0.365,0.1561,0.011,0.1153,0.1747,0.076,0.0064,0.0537,0.086,4.8899,0.7419,3.834,7.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198,0.0889,0.0945,0.4575,15.4275,4.2881,4.557,22.07,0.311,0.0263,0.2237,0.3665
iccad3,NHSCAD31011_8,FP,NHS,HS,gradcam_plus,30,15053,15053,15360,30,13,0.0356,0,57,0.4008,0.1732,0.0875,3.824,0.0,0.0,0.1323,6.51,0.3814,0.309,0.0292,0.2137,0.365,0.1561,0.011,0.1153,0.1747,0.076,0.0064,0.0537,0.086,4.8899,0.7419,3.834,7.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198,0.0889,0.0945,0.4575,15.4275,4.2881,4.557,22.07,0.311,0.0263,0.2237,0.3665
iccad3,NHSCAD31011_8,FP,NHS,HS,layercam,30,15053,15053,15360,30,13,0.0356,0,57,0.4834,0.2152,0.1084,1.989,0.0,0.0,0.2848,14.017,0.4283,0.309,0.0292,0.2137,0.365,0.1561,0.011,0.1153,0.1747,0.076,0.0064,0.0537,0.086,4.8899,0.7419,3.834,7.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198,0.0889,0.0945,0.4575,15.4275,4.2881,4.557,22.07,0.311,0.0263,0.2237,0.3665
iccad3,NHSCAD31011_8,FP,NHS,HS,occlusion,30,15053,15053,15360,30,13,0.0356,0,57,0.4022,0.1927,0.0981,3.147,0.0,0.0,0.3333,16.409,0.3759,0.309,0.0292,0.2137,0.365,0.1561,0.011,0.1153,0.1747,0.076,0.0064,0.0537,0.086,4.8899,0.7419,3.834,7.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198,0.0889,0.0945,0.4575,15.4275,4.2881,4.557,22.07,0.311,0.0263,0.2237,0.3665
iccad3,HSCAD31075,FN,HS,NHS,gradcam,10,5018,5018,5120,30,8,0.0342,4,44,0.1748,0.1736,0.0413,13.023,0.0,0.0,0.049,5.58,0.1792,0.1646,0.0741,0.0273,0.3277,0.164,0.0508,0.0697,0.2828,0.039,0.0158,0.0094,0.0727,12.8443,4.4906,5.792,21.539,0.1,0.3,0.0,1.0,0.4688,1.4064,0.0,4.688,0.101,0.053,0.0455,0.2587,11.2824,5.9277,5.078,28.906,0.1705,0.0515,0.0623,0.2677
iccad3,HSCAD31075,FN,HS,NHS,gradcam_plus,10,5018,5018,5120,30,8,0.0342,4,44,0.1748,0.1736,0.0413,13.023,0.0,0.0,0.049,5.58,0.1792,0.1646,0.0741,0.0273,0.3277,0.164,0.0508,0.0697,0.2828,0.039,0.0158,0.0094,0.0727,12.8443,4.4906,5.792,21.539,0.1,0.3,0.0,1.0,0.4688,1.4064,0.0,4.688,0.101,0.053,0.0455,0.2587,11.2824,5.9277,5.078,28.906,0.1705,0.0515,0.0623,0.2677
iccad3,HSCAD31075,FN,HS,NHS,layercam,10,5018,5018,5120,30,8,0.0342,4,44,0.5397,0.2856,0.103,2.592,0.0,0.0,0.1329,15.145,0.3435,0.1646,0.0741,0.0273,0.3277,0.164,0.0508,0.0697,0.2828,0.039,0.0158,0.0094,0.0727,12.8443,4.4906,5.792,21.539,0.1,0.3,0.0,1.0,0.4688,1.4064,0.0,4.688,0.101,0.053,0.0455,0.2587,11.2824,5.9277,5.078,28.906,0.1705,0.0515,0.0623,0.2677
iccad3,HSCAD31075,FN,HS,NHS,occlusion,10,5018,5018,5120,30,8,0.0342,4,44,0.4213,0.3697,0.0972,2.805,0.0,0.0,0.0612,6.975,0.3775,0.1646,0.0741,0.0273,0.3277,0.164,0.0508,0.0697,0.2828,0.039,0.0158,0.0094,0.0727,12.8443,4.4906,5.792,21.539,0.1,0.3,0.0,1.0,0.4688,1.4064,0.0,4.688,0.101,0.053,0.0455,0.2587,11.2824,5.9277,5.078,28.906,0.1705,0.0515,0.0623,0.2677
iccad3,HSCAD31075,FN,HS,NHS,gradcam,20,10035,10035,10240,30,8,0.0342,4,44,0.1931,0.1795,0.0442,12.625,1.0,2.392,0.1381,7.872,0.1939,0.1605,0.0563,0.0475,0.3443,0.1602,0.0359,0.0894,0.2749,0.0379,0.0119,0.0126,0.0768,14.7616,3.4369,6.888,21.833,0.3667,0.4819,0.0,1.0,0.8595,1.1296,0.0,2.344,0.1836,0.0718,0.0559,0.3409,10.2571,4.0124,3.125,19.043,0.1665,0.0371,0.0898,0.2856
iccad3,HSCAD31075,FN,HS,NHS,gradcam_plus,20,10035,10035,10240,30,8,0.0342,4,44,0.1931,0.1795,0.0442,12.625,1.0,2.392,0.1381,7.872,0.1939,0.1605,0.0563,0.0475,0.3443,0.1602,0.0359,0.0894,0.2749,0.0379,0.0119,0.0126,0.0768,14.7616,3.4369,6.888,21.833,0.3667,0.4819,0.0,1.0,0.8595,1.1296,0.0,2.344,0.1836,0.0718,0.0559,0.3409,10.2571,4.0124,3.125,19.043,0.1665,0.0371,0.0898,0.2856
iccad3,HSCAD31075,FN,HS,NHS,layercam,20,10035,10035,10240,30,8,0.0342,4,44,0.4501,0.3137,0.0951,3.055,0.0,0.0,0.3199,18.236,0.3253,0.1605,0.0563,0.0475,0.3443,0.1602,0.0359,0.0894,0.2749,0.0379,0.0119,0.0126,0.0768,14.7616,3.4369,6.888,21.833,0.3667,0.4819,0.0,1.0,0.8595,1.1296,0.0,2.344,0.1836,0.0718,0.0559,0.3409,10.2571,4.0124,3.125,19.043,0.1665,0.0371,0.0898,0.2856
iccad3,HSCAD31075,FN,HS,NHS,occlusion,20,10035,10035,10240,30,8,0.0342,4,44,0.3637,0.3159,0.0847,4.443,0.0,0.0,0.1136,6.477,0.3228,0.1605,0.0563,0.0475,0.3443,0.1602,0.0359,0.0894,0.2749,0.0379,0.0119,0.0126,0.0768,14.7616,3.4369,6.888,21.833,0.3667,0.4819,0.0,1.0,0.8595,1.1296,0.0,2.344,0.1836,0.0718,0.0559,0.3409,10.2571,4.0124,3.125,19.043,0.1665,0.0371,0.0898,0.2856
iccad3,HSCAD31075,FN,HS,NHS,gradcam,30,15053,15053,15360,30,8,0.0342,4,44,0.1606,0.1505,0.0373,14.072,1.0,1.594,0.1801,6.842,0.1644,0.1753,0.0377,0.109,0.251,0.1715,0.0295,0.1219,0.2327,0.0413,0.0082,0.0266,0.0608,14.2907,2.9831,8.627,21.427,0.1667,0.3727,0.0,1.0,0.2603,0.5821,0.0,1.562,0.3027,0.0889,0.1049,0.5,11.2716,3.3106,3.906,18.62,0.1726,0.0295,0.1221,0.2295
iccad3,HSCAD31075,FN,HS,NHS,gradcam_plus,30,15053,15053,15360,30,8,0.0342,4,44,0.1606,0.1505,0.0373,14.072,1.0,1.594,0.1801,6.842,0.1644,0.1753,0.0377,0.109,0.251,0.1715,0.0295,0.1219,0.2327,0.0413,0.0082,0.0266,0.0608,14.2907,2.9831,8.627,21.427,0.1667,0.3727,0.0,1.0,0.2603,0.5821,0.0,1.562,0.3027,0.0889,0.1049,0.5,11.2716,3.3106,3.906,18.62,0.1726,0.0295,0.1221,0.2295
iccad3,HSCAD31075,FN,HS,NHS,layercam,30,15053,15053,15360,30,8,0.0342,4,44,0.3921,0.299,0.0858,3.753,0.0,0.0,0.4143,15.744,0.3026,0.1753,0.0377,0.109,0.251,0.1715,0.0295,0.1219,0.2327,0.0413,0.0082,0.0266,0.0608,14.2907,2.9831,8.627,21.427,0.1667,0.3727,0.0,1.0,0.2603,0.5821,0.0,1.562,0.3027,0.0889,0.1049,0.5,11.2716,3.3106,3.906,18.62,0.1726,0.0295,0.1221,0.2295
iccad3,HSCAD31075,FN,HS,NHS,occlusion,30,15053,15053,15360,30,8,0.0342,4,44,0.2785,0.2594,0.0638,6.624,0.0,0.0,0.1469,5.58,0.2693,0.1753,0.0377,0.109,0.251,0.1715,0.0295,0.1219,0.2327,0.0413,0.0082,0.0266,0.0608,14.2907,2.9831,8.627,21.427,0.1667,0.3727,0.0,1.0,0.2603,0.5821,0.0,1.562,0.3027,0.0889,0.1049,0.5,11.2716,3.3106,3.906,18.62,0.1726,0.0295,0.1221,0.2295
iccad3,HSCAD3129,FN,HS,NHS,gradcam,10,5018,5018,5120,30,9,0.0425,5,55,0.2346,0.2152,0.0538,9.51,0.6216,4.583,0.0741,10.562,0.2318,0.1779,0.0731,0.0627,0.3516,0.1761,0.0696,0.0637,0.3734,0.0435,0.0171,0.0168,0.0826,10.4117,3.1919,4.72,17.401,0.0333,0.1305,0.0,0.6486,0.2409,0.9431,0.0,4.688,0.0929,0.0373,0.0,0.1888,12.9688,5.2051,0.0,26.367,0.176,0.0618,0.0773,0.3495
iccad3,HSCAD3129,FN,HS,NHS,gradcam_plus,10,5018,5018,5120,30,9,0.0425,5,55,0.2346,0.2152,0.0538,9.51,0.6216,4.583,0.0741,10.562,0.2318,0.1779,0.0731,0.0627,0.3516,0.1761,0.0696,0.0637,0.3734,0.0435,0.0171,0.0168,0.0826,10.4117,3.1919,4.72,17.401,0.0333,0.1305,0.0,0.6486,0.2409,0.9431,0.0,4.688,0.0929,0.0373,0.0,0.1888,12.9688,5.2051,0.0,26.367,0.176,0.0618,0.0773,0.3495
iccad3,HSCAD3129,FN,HS,NHS,layercam,10,5018,5018,5120,30,9,0.0425,5,55,0.3705,0.3055,0.0747,3.396,0.5135,3.786,0.2294,32.682,0.2813,0.1779,0.0731,0.0627,0.3516,0.1761,0.0696,0.0637,0.3734,0.0435,0.0171,0.0168,0.0826,10.4117,3.1919,4.72,17.401,0.0333,0.1305,0.0,0.6486,0.2409,0.9431,0.0,4.688,0.0929,0.0373,0.0,0.1888,12.9688,5.2051,0.0,26.367,0.176,0.0618,0.0773,0.3495
iccad3,HSCAD3129,FN,HS,NHS,occlusion,10,5018,5018,5120,30,9,0.0425,5,55,0.5136,0.3834,0.112,2.191,0.0,0.0,0.0,0.0,0.4156,0.1779,0.0731,0.0627,0.3516,0.1761,0.0696,0.0637,0.3734,0.0435,0.0171,0.0168,0.0826,10.4117,3.1919,4.72,17.401,0.0333,0.1305,0.0,0.6486,0.2409,0.9431,0.0,4.688,0.0929,0.0373,0.0,0.1888,12.9688,5.2051,0.0,26.367,0.176,0.0618,0.0773,0.3495
iccad3,HSCAD3129,FN,HS,NHS,gradcam,20,10035,10035,10240,30,9,0.0425,5,55,0.2309,0.2246,0.055,9.383,0.6216,2.292,0.1287,9.168,0.2355,0.1787,0.0546,0.0938,0.3222,0.1785,0.0478,0.0964,0.2854,0.0431,0.0123,0.0236,0.0691,10.6784,2.1992,7.237,15.427,0.1784,0.251,0.0,0.6486,0.6447,0.907,0.0,2.344,0.1781,0.0667,0.0517,0.2965,12.4349,4.657,3.613,20.703,0.1782,0.046,0.1017,0.3012
iccad3,HSCAD3129,FN,HS,NHS,gradcam_plus,20,10035,10035,10240,30,9,0.0425,5,55,0.2309,0.2246,0.055,9.383,0.6216,2.292,0.1287,9.168,0.2355,0.1787,0.0546,0.0938,0.3222,0.1785,0.0478,0.0964,0.2854,0.0431,0.0123,0.0236,0.0691,10.6784,2.1992,7.237,15.427,0.1784,0.251,0.0,0.6486,0.6447,0.907,0.0,2.344,0.1781,0.0667,0.0517,0.2965,12.4349,4.657,3.613,20.703,0.1782,0.046,0.1017,0.3012
iccad3,HSCAD3129,FN,HS,NHS,layercam,20,10035,10035,10240,30,9,0.0425,5,55,0.3136,0.288,0.0712,4.011,0.9459,3.488,0.3608,25.71,0.2695,0.1787,0.0546,0.0938,0.3222,0.1785,0.0478,0.0964,0.2854,0.0431,0.0123,0.0236,0.0691,10.6784,2.1992,7.237,15.427,0.1784,0.251,0.0,0.6486,0.6447,0.907,0.0,2.344,0.1781,0.0667,0.0517,0.2965,12.4349,4.657,3.613,20.703,0.1782,0.046,0.1017,0.3012
iccad3,HSCAD3129,FN,HS,NHS,occlusion,20,10035,10035,10240,30,9,0.0425,5,55,0.4593,0.358,0.1007,3.016,0.0,0.0,0.1077,7.673,0.3704,0.1787,0.0546,0.0938,0.3222,0.1785,0.0478,0.0964,0.2854,0.0431,0.0123,0.0236,0.0691,10.6784,2.1992,7.237,15.427,0.1784,0.251,0.0,0.6486,0.6447,0.907,0.0,2.344,0.1781,0.0667,0.0517,0.2965,12.4349,4.657,3.613,20.703,0.1782,0.046,0.1017,0.3012
iccad3,HSCAD3129,FN,HS,NHS,gradcam,30,15053,15053,15360,30,9,0.0425,5,55,0.2177,0.2197,0.0541,9.45,0.6486,1.594,0.3203,15.213,0.2163,0.1721,0.04,0.093,0.24,0.1773,0.0327,0.1157,0.2348,0.0424,0.0091,0.0242,0.0557,10.6548,1.5333,7.541,13.939,0.3432,0.3223,0.0,1.0,0.8266,0.7763,0.0,2.409,0.3087,0.0697,0.1259,0.4517,14.3685,3.2463,5.859,21.029,0.173,0.0301,0.1125,0.2165
iccad3,HSCAD3129,FN,HS,NHS,gradcam_plus,30,15053,15053,15360,30,9,0.0425,5,55,0.2177,0.2197,0.0541,9.45,0.6486,1.594,0.3203,15.213,0.2163,0.1721,0.04,0.093,0.24,0.1773,0.0327,0.1157,0.2348,0.0424,0.0091,0.0242,0.0557,10.6548,1.5333,7.541,13.939,0.3432,0.3223,0.0,1.0,0.8266,0.7763,0.0,2.409,0.3087,0.0697,0.1259,0.4517,14.3685,3.2463,5.859,21.029,0.173,0.0301,0.1125,0.2165
iccad3,HSCAD3129,FN,HS,NHS,layercam,30,15053,15053,15360,30,9,0.0425,5,55,0.288,0.2791,0.0696,4.472,1.0,2.458,0.5399,25.643,0.2606,0.1721,0.04,0.093,0.24,0.1773,0.0327,0.1157,0.2348,0.0424,0.0091,0.0242,0.0557,10.6548,1.5333,7.541,13.939,0.3432,0.3223,0.0,1.0,0.8266,0.7763,0.0,2.409,0.3087,0.0697,0.1259,0.4517,14.3685,3.2463,5.859,21.029,0.173,0.0301,0.1125,0.2165
iccad3,HSCAD3129,FN,HS,NHS,occlusion,30,15053,15053,15360,30,9,0.0425,5,55,0.3735,0.3322,0.0836,4.03,0.3514,0.864,0.2685,12.755,0.3321,0.1721,0.04,0.093,0.24,0.1773,0.0327,0.1157,0.2348,0.0424,0.0091,0.0242,0.0557,10.6548,1.5333,7.541,13.939,0.3432,0.3223,0.0,1.0,0.8266,0.7763,0.0,2.409,0.3087,0.0697,0.1259,0.4517,14.3685,3.2463,5.859,21.029,0.173,0.0301,0.1125,0.2165
iccad3,HSCAD31751,FN,HS,NHS,gradcam,10,5018,5018,5120,30,6,0.0311,0,24,0.1467,0.2005,0.0367,33.497,0.0,0.0,0.0,0.0,0.146,0.1194,0.0627,0.0,0.2437,0.1927,0.0753,0.0291,0.3506,0.0321,0.0151,0.0,0.0574,26.6043,13.8262,11.061,69.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0957,0.0841,0.0,0.2853,5.8333,5.1224,0.0,17.383,0.116,0.0515,0.0139,0.202
iccad3,HSCAD31751,FN,HS,NHS,gradcam_plus,10,5018,5018,5120,30,6,0.0311,0,24,0.1467,0.2005,0.0367,33.497,0.0,0.0,0.0,0.0,0.146,0.1194,0.0627,0.0,0.2437,0.1927,0.0753,0.0291,0.3506,0.0321,0.0151,0.0,0.0574,26.6043,13.8262,11.061,69.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0957,0.0841,0.0,0.2853,5.8333,5.1224,0.0,17.383,0.116,0.0515,0.0139,0.202
iccad3,HSCAD31751,FN,HS,NHS,layercam,10,5018,5018,5120,30,6,0.0311,0,24,0.401,0.4705,0.0919,2.963,0.0,0.0,0.5641,35.074,0.2674,0.1194,0.0627,0.0,0.2437,0.1927,0.0753,0.0291,0.3506,0.0321,0.0151,0.0,0.0574,26.6043,13.8262,11.061,69.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0957,0.0841,0.0,0.2853,5.8333,5.1224,0.0,17.383,0.116,0.0515,0.0139,0.202
iccad3,HSCAD31751,FN,HS,NHS,occlusion,10,5018,5018,5120,30,6,0.0311,0,24,0.2965,0.4155,0.0829,4.947,0.0,0.0,0.0,0.0,0.2715,0.1194,0.0627,0.0,0.2437,0.1927,0.0753,0.0291,0.3506,0.0321,0.0151,0.0,0.0574,26.6043,13.8262,11.061,69.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0957,0.0841,0.0,0.2853,5.8333,5.1224,0.0,17.383,0.116,0.0515,0.0139,0.202
iccad3,HSCAD31751,FN,HS,NHS,gradcam,20,10035,10035,10240,30,6,0.0311,0,24,0.1444,0.1984,0.0361,33.38,0.0,0.0,0.0,0.0,0.1441,0.1073,0.0468,0.0299,0.2207,0.1814,0.0523,0.0883,0.2898,0.0286,0.0106,0.012,0.0577,27.041,8.0229,10.921,42.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1797,0.0991,0.0,0.3654,5.4753,3.0197,0.0,11.133,0.1089,0.0367,0.0498,0.1792
iccad3,HSCAD31751,FN,HS,NHS,gradcam_plus,20,10035,10035,10240,30,6,0.0311,0,24,0.1444,0.1984,0.0361,33.38,0.0,0.0,0.0,0.0,0.1441,0.1073,0.0468,0.0299,0.2207,0.1814,0.0523,0.0883,0.2898,0.0286,0.0106,0.012,0.0577,27.041,8.0229,10.921,42.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1797,0.0991,0.0,0.3654,5.4753,3.0197,0.0,11.133,0.1089,0.0367,0.0498,0.1792
iccad3,HSCAD31751,FN,HS,NHS,layercam,20,10035,10035,10240,30,6,0.0311,0,24,0.3236,0.4295,0.0816,4.871,0.0,0.0,0.7853,24.415,0.2419,0.1073,0.0468,0.0299,0.2207,0.1814,0.0523,0.0883,0.2898,0.0286,0.0106,0.012,0.0577,27.041,8.0229,10.921,42.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1797,0.0991,0.0,0.3654,5.4753,3.0197,0.0,11.133,0.1089,0.0367,0.0498,0.1792
iccad3,HSCAD31751,FN,HS,NHS,occlusion,20,10035,10035,10240,30,6,0.0311,0,24,0.2884,0.3929,0.0761,5.327,0.0,0.0,0.1667,5.182,0.2592,0.1073,0.0468,0.0299,0.2207,0.1814,0.0523,0.0883,0.2898,0.0286,0.0106,0.012,0.0577,27.041,8.0229,10.921,42.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1797,0.0991,0.0,0.3654,5.4753,3.0197,0.0,11.133,0.1089,0.0367,0.0498,0.1792
iccad3,HSCAD31751,FN,HS,NHS,gradcam,30,15053,15053,15360,30,6,0.0311,0,24,0.1386,0.2014,0.0359,33.642,0.0,0.0,0.2917,6.045,0.1342,0.1132,0.0277,0.0548,0.1801,0.1937,0.0415,0.0922,0.2583,0.0302,0.0078,0.0129,0.0441,26.0437,5.9215,15.196,38.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3145,0.1148,0.0929,0.5577,6.3888,2.3316,1.888,11.328,0.1141,0.0253,0.055,0.1627
